shipment_id,zone,latitude,longitude,distance_km,weight_kg,package_type,vehicle_type,route_id,stops_per_route,month,day,hour,is_weekend,is_festive,peak_hour,promised_delivery_hrs,actual_delivery_hrs,delay_hrs,on_time,first_attempt,total_cost_inr,fuel_cost_inr,labor_cost_inr,route_efficiency,cost_per_km,cluster,cluster_label
DEL100912,Hyderabad,17.26980497965135,78.43087236645448,4.61,1.47,Standard,2-Wheeler,RT-105,7,10,22,13,0,0,1,7.58,1.51,0.44639999999999996,1,1,139.1052,55.36,108.77,100.0,38.66,0,Optimal
DEL100913,Bangalore,13.130557003943007,77.6746070390545,5.55,0.74,Fragile,3-Wheeler,RT-119,11,8,19,11,1,0,1,8.58,1.94,0.4774,1,1,199.485,88.79,155.8,100.0,46.08,0,Optimal
DEL100914,Hyderabad,17.485017702033524,78.52129875377318,4.05,0.53,Fragile,3-Wheeler,RT-175,10,12,23,18,0,0,1,11.06,2.11,0.806,1,1,170.0634,64.75,153.97,97.11399999999999,53.88,0,Optimal
DEL100915,Bangalore,12.869647248635804,77.5964168524358,9.33,2.77,Standard,Van,RT-139,18,8,7,18,0,1,1,7.95,4.56,1.8476,1,1,411.6762,205.23,303.71,78.47,56.58,1,Overloaded Routes
DEL100916,Mumbai,19.187922909263495,72.78041186926595,13.34,0.1,Heavy,Van,RT-108,9,10,4,6,0,0,0,11.23,2.49,0.744,1,1,347.72400000000005,293.52,159.13,91.33200000000001,33.41,0,Optimal
DEL100917,Pune,18.469463194022428,73.83289573253975,15.84,4.1,Fragile,2-Wheeler,RT-149,8,12,2,15,1,0,0,8.18,2.0,0.372,1,1,316.8672,190.11,133.99,93.80999999999999,25.64,0,Optimal
DEL100918,Chennai,13.022807571037802,80.34509218523554,12.5,0.21,Standard,2-Wheeler,RT-127,19,11,27,11,0,1,1,8.18,4.36,1.5066000000000002,1,1,338.286,149.97,304.77,88.5,34.7,2,Cluster 2
DEL100919,Delhi_NCR,28.433751273341908,77.16309069606642,15.57,0.53,Standard,2-Wheeler,RT-110,11,3,7,12,0,0,1,7.85,3.09,0.7812,1,1,303.25620000000004,186.79,196.31,100.0,24.98,0,Optimal
DEL100920,Kolkata,22.46277763870427,88.53973679089341,10.22,1.22,Express,2-Wheeler,RT-174,7,11,3,17,0,1,1,2.34,3.0,1.4818,0,1,252.6108,122.63,161.14,99.002,31.69,0,Optimal
DEL100921,Bangalore,12.839656226654613,77.59126035082656,7.26,1.66,Standard,Van,RT-155,17,2,15,11,0,0,1,6.77,3.22,1.0478,1,1,321.9918,159.78,248.57,93.574,56.84,2,Cluster 2
DEL100922,Pune,18.58447124620865,73.96136632840823,5.65,1.1,Standard,Van,RT-178,14,4,1,19,1,0,1,6.22,2.59,0.744,1,1,268.5774,124.26,202.53,100.0,60.96,0,Optimal
DEL100923,Kolkata,22.547955022912877,88.32128345878345,9.55,0.97,Standard,3-Wheeler,RT-134,6,1,2,9,1,1,0,11.38,2.62,0.961,1,1,198.00300000000001,152.74,139.84,100.0,26.59,0,Optimal
DEL100924,Bangalore,12.939164332493505,77.54249669210553,5.75,8.3,Standard,3-Wheeler,RT-124,16,3,10,15,0,0,0,11.57,2.1,0.5207999999999999,1,1,256.10519999999997,91.94,201.57,97.94,57.14,0,Optimal
DEL100925,Delhi_NCR,28.5026664693534,77.13812778829123,13.11,2.57,Standard,2-Wheeler,RT-118,16,11,16,15,0,0,0,6.46,3.27,0.713,1,1,325.689,157.29,242.39,99.47399999999999,31.86,2,Cluster 2
DEL100926,Mumbai,18.970840190230426,72.83623849946918,5.81,0.1,Standard,3-Wheeler,RT-130,23,9,25,10,1,0,1,9.3,3.27,1.0106,1,0,369.75120000000004,92.98,298.37,62.54,81.57,1,Overloaded Routes
DEL100927,Bangalore,13.029864622216095,77.78898806609496,7.79,1.41,Heavy,Van,RT-149,23,7,28,11,0,0,1,9.24,3.22,0.7998000000000001,1,1,374.3532,171.33,296.54,91.68599999999999,61.63,2,Cluster 2
DEL100928,Hyderabad,17.461273020195783,78.32694281347274,19.34,5.2,Express,3-Wheeler,RT-162,7,7,15,17,0,0,1,3.32,3.54,1.24,1,0,574.8834,309.37,179.9,67.25999999999999,38.12,3,Cost-Heavy Routes
DEL100929,Mumbai,18.88401262623433,73.03542696625367,20.38,0.9,Standard,2-Wheeler,RT-146,10,1,24,17,0,0,1,9.41,3.12,0.8184,1,1,334.8384,244.58,189.18,100.0,21.06,0,Optimal
DEL100930,Delhi_NCR,28.548645395153667,76.86444689025772,20.02,0.25,Express,3-Wheeler,RT-100,6,7,15,11,0,0,1,3.4,3.9,1.3081999999999998,0,1,396.6846,320.37,184.53,95.816,25.4,3,Cost-Heavy Routes
DEL100931,Kolkata,22.609665605502634,88.4182770724016,10.32,3.55,Express,2-Wheeler,RT-157,17,10,14,13,0,0,1,2.09,3.0,0.7812,0,1,295.5186,123.88,240.91,94.282,36.7,2,Cluster 2
DEL100932,Ahmedabad,23.079700964023736,72.5534804055715,7.46,2.33,Fragile,3-Wheeler,RT-109,13,7,22,7,1,0,0,10.53,2.33,0.6013999999999999,1,0,360.516,119.32,185.41,72.806,61.98,2,Cluster 2
DEL100933,Bangalore,12.805288739475067,77.78775537930906,14.28,2.11,Standard,3-Wheeler,RT-107,17,4,14,10,0,1,1,9.16,4.36,1.395,1,1,398.72040000000004,228.54,288.75,99.47399999999999,35.79,3,Cost-Heavy Routes
DEL100934,Delhi_NCR,28.52544652284555,77.27321840163678,5.9,0.14,Standard,2-Wheeler,RT-125,18,7,6,13,0,0,1,7.94,3.01,0.9734,1,1,239.6628,70.75,249.39,94.282,52.11,2,Cluster 2
DEL100935,Mumbai,19.167983441445422,72.93300222512384,16.29,0.38,Fragile,3-Wheeler,RT-133,23,8,14,8,1,0,0,9.49,4.24,1.1036,1,1,453.82740000000007,260.62,332.43,85.904,35.72,2,Cluster 2
DEL100936,Delhi_NCR,28.55645369710682,76.98976737763485,7.02,2.44,Fragile,Van,RT-118,15,3,17,17,0,0,1,9.84,3.66,1.2214,1,1,360.9372,154.45,247.97,89.916,65.91,2,Cluster 2
DEL100937,Pune,18.549417070675673,74.00982869008351,9.3,0.58,Express,2-Wheeler,RT-177,18,10,18,16,0,0,0,2.71,2.7,0.558,1,1,278.7798,111.6,238.63,92.276,38.43,2,Cluster 2
DEL100938,Delhi_NCR,28.873366864461698,76.87413406308262,16.5,1.75,Heavy,Van,RT-171,20,2,20,19,0,0,1,9.71,4.37,1.395,1,1,542.4744000000001,362.9,312.88,83.544,42.16,3,Cost-Heavy Routes
DEL100939,Hyderabad,17.3041900144092,78.63065769057408,2.65,1.97,Standard,3-Wheeler,RT-100,14,7,19,16,0,0,0,9.99,1.5,0.341,1,1,170.4924,42.32,164.39,100.0,82.63,0,Optimal
DEL100940,Mumbai,19.181440852750658,73.01489814744893,7.22,0.83,Express,3-Wheeler,RT-147,24,5,17,19,1,0,1,2.51,3.94,1.0974,0,1,371.514,115.51,329.93,90.27,65.97,2,Cluster 2
DEL100941,Hyderabad,17.32092142194737,78.5056550548883,13.27,7.41,Standard,Van,RT-124,20,5,16,14,1,0,0,8.68,3.16,0.775,1,1,482.77320000000003,291.99,270.76,84.252,46.63,2,Cluster 2
DEL100942,Hyderabad,17.495398858046116,78.53803915990645,14.96,4.62,Standard,3-Wheeler,RT-123,6,5,8,14,0,0,0,10.01,1.61,0.26039999999999996,1,0,416.7228,239.31,104.45,84.842,35.72,0,Optimal
DEL100943,Kolkata,22.542853091803345,88.20538821209196,13.58,3.2,Heavy,Van,RT-146,20,7,7,20,1,0,1,10.53,4.25,1.2957999999999998,1,1,513.5676,298.75,308.66,83.426,48.49,1,Overloaded Routes
DEL100944,Delhi_NCR,28.69146302840213,76.97717107742572,9.23,0.2,Standard,2-Wheeler,RT-168,18,9,20,15,0,0,0,8.6,3.12,0.8555999999999999,1,1,262.197,110.73,253.31,88.736,36.43,2,Cluster 2
DEL100945,Delhi_NCR,28.625127123071444,77.47030671055867,17.44,0.28,Standard,2-Wheeler,RT-166,22,11,28,7,1,0,0,8.19,4.25,0.9424,1,1,493.8492,209.33,324.64,61.831999999999994,36.3,1,Overloaded Routes
DEL100946,Delhi_NCR,28.599517658821217,77.3878611246651,5.52,1.7,Fragile,3-Wheeler,RT-131,10,8,12,16,0,0,0,10.3,0.83,0.155,1,1,197.4804,88.3,108.98,100.0,45.88,0,Optimal
DEL100947,Pune,18.447135151437312,73.9517381494075,5.35,0.44,Standard,Van,RT-116,11,6,9,18,0,1,1,7.33,3.34,1.3701999999999999,1,1,248.06339999999997,117.79,204.89,97.35,59.4,0,Optimal
DEL100948,Pune,18.644251738609736,73.78056793026188,13.2,9.57,Fragile,Van,RT-160,17,7,27,17,0,0,1,6.06,3.29,0.8865999999999999,1,1,563.0975999999999,290.32,251.08,95.816,54.71,3,Cost-Heavy Routes
DEL100949,Hyderabad,17.25291197977952,78.45175397742142,5.09,0.43,Fragile,3-Wheeler,RT-168,6,9,14,14,0,0,0,8.83,1.72,0.496,1,1,130.9464,81.47,108.2,100.0,32.97,0,Optimal
DEL100950,Hyderabad,17.28241891906798,78.56193452238668,26.3,1.67,Express,3-Wheeler,RT-110,19,11,20,15,0,0,0,3.6,4.24,0.9176,0,1,557.4348,420.74,300.47,99.11999999999999,27.18,3,Cost-Heavy Routes
DEL100951,Hyderabad,17.570092032347,78.45190734044806,7.36,1.13,Standard,2-Wheeler,RT-137,21,6,1,20,0,0,1,8.27,3.25,0.899,1,1,291.7044,88.28,281.68,79.41399999999999,50.84,2,Cluster 2
DEL100952,Delhi_NCR,28.52935582107772,77.10408232330462,17.26,2.55,Standard,Van,RT-167,17,1,10,8,1,1,0,7.75,4.31,1.3454,1,1,514.8000000000001,379.72,286.97,90.38799999999999,38.24,3,Cost-Heavy Routes
DEL100953,Pune,18.5808619544625,73.75271624847412,4.48,0.35,Standard,2-Wheeler,RT-118,11,4,17,15,0,0,0,10.66,1.22,0.2046,1,1,146.8896,53.8,130.65,100.0,42.0,0,Optimal
DEL100954,Bangalore,13.006308896319645,77.66465208971059,23.24,1.41,Standard,3-Wheeler,RT-116,5,8,17,10,1,0,1,7.99,4.15,1.5872,1,1,453.4764,371.86,185.26,100.0,25.02,3,Cost-Heavy Routes
DEL100955,Mumbai,19.136959711103174,72.82260662399426,10.76,0.8,Standard,3-Wheeler,RT-112,7,7,17,15,0,0,0,9.84,2.05,0.6076,1,1,224.6556,172.15,127.76,97.35,26.77,0,Optimal
DEL100956,Bangalore,13.049918453182345,77.48198702021612,7.23,5.47,Fragile,3-Wheeler,RT-100,24,3,4,15,0,0,0,10.04,3.32,0.6324,1,1,386.334,115.62,308.07,89.67999999999999,68.54,2,Cluster 2
DEL100957,Delhi_NCR,28.4996351682334,77.41422903265814,8.83,0.1,Standard,2-Wheeler,RT-101,22,10,17,9,1,0,0,8.74,3.84,1.2027999999999999,1,1,435.1542,105.95,310.47,45.193999999999996,63.19,1,Overloaded Routes
DEL100958,Delhi_NCR,28.76936157536328,76.80962188780794,6.48,6.13,Express,Van,RT-165,11,3,18,9,0,0,0,2.07,1.53,0.3286,1,0,397.21500000000003,142.61,141.56,75.28399999999999,78.56,2,Cluster 2
DEL100959,Chennai,12.94935050414792,80.15360162074829,9.28,4.47,Standard,3-Wheeler,RT-167,21,11,20,15,1,1,0,10.2,3.95,1.2833999999999999,1,1,355.42260000000005,148.54,306.17,86.022,49.08,2,Cluster 2
DEL100960,Delhi_NCR,28.535403164018486,76.97329183919592,4.68,0.88,Express,Van,RT-115,16,3,23,9,1,0,0,2.33,2.68,0.8308000000000001,0,1,371.4048,102.91,221.87,61.478,101.79,1,Overloaded Routes
DEL100961,Hyderabad,17.271884203509995,78.4606291808089,7.38,3.89,Fragile,2-Wheeler,RT-103,20,12,2,10,0,0,1,6.6,3.46,0.868,1,1,363.41760000000005,88.54,281.19,88.5,63.15,2,Cluster 2
DEL100962,Mumbai,19.179730063653775,72.93201951741523,17.07,0.1,Standard,3-Wheeler,RT-156,14,1,8,17,0,0,1,7.18,3.4,0.992,1,1,378.6588,273.17,231.05,93.22,28.43,3,Cost-Heavy Routes
DEL100963,Mumbai,19.152792250869137,72.77434475356087,12.09,8.52,Standard,3-Wheeler,RT-172,20,10,13,11,0,0,1,7.68,4.25,1.1098000000000001,1,1,431.7144,193.51,308.7,79.41399999999999,45.76,1,Overloaded Routes
DEL100964,Mumbai,19.278170819579554,73.0015475501529,5.44,1.87,Express,3-Wheeler,RT-122,24,1,23,13,0,0,1,2.4,3.64,1.023,0,1,331.4766,87.06,319.43,77.99799999999999,78.1,2,Cluster 2
DEL100965,Mumbai,19.212290643323048,72.99689514151252,9.48,0.9,Express,Van,RT-101,22,6,25,19,0,0,1,3.06,3.93,1.2896,0,1,416.6994,208.64,313.55,86.14,56.33,2,Cluster 2
DEL100966,Chennai,13.223084203253105,80.23606349152841,20.51,1.13,Express,2-Wheeler,RT-166,19,1,22,10,1,0,1,3.5,4.35,1.2276,0,1,428.57880000000006,246.15,304.28,94.636,26.79,3,Cost-Heavy Routes
DEL100967,Mumbai,18.940126908040433,72.93503508235577,7.94,0.17,Standard,2-Wheeler,RT-125,15,5,20,12,0,0,1,11.87,2.62,0.9176,1,1,235.98120000000003,95.25,211.86,99.71,38.12,0,Optimal
DEL100968,Hyderabad,17.510008522783778,78.55827108767392,5.05,11.36,Standard,3-Wheeler,RT-106,22,4,22,15,0,0,0,7.46,2.8,0.6324,1,1,349.04220000000004,80.86,273.97,79.29599999999999,88.55,2,Cluster 2
DEL100969,Bangalore,12.982507158458409,77.47396055176675,14.64,0.1,Fragile,2-Wheeler,RT-143,10,5,15,16,0,0,0,9.66,2.25,0.341,1,1,255.88680000000002,175.72,158.61,100.0,22.4,0,Optimal
DEL100970,Hyderabad,17.379889528450544,78.62226831296218,1.84,2.66,Fragile,Van,RT-132,5,7,20,18,1,0,1,11.08,1.74,0.7998000000000001,1,1,141.83520000000001,40.49,100.87,100.0,98.79,0,Optimal
DEL100971,Pune,18.546112227439355,73.91149958297672,8.95,1.46,Standard,2-Wheeler,RT-163,11,6,23,18,0,0,1,10.81,2.3,0.5642,1,1,254.70900000000003,107.45,168.56,97.822,36.47,0,Optimal
DEL100972,Chennai,12.957541405752877,80.19211222997914,21.52,7.44,Heavy,3-Wheeler,RT-135,16,12,9,17,0,0,1,6.54,4.11,1.0664,1,1,542.8956000000001,344.32,271.95,88.5,32.34,3,Cost-Heavy Routes
DEL100973,Delhi_NCR,28.847673044576585,77.26652413326879,9.32,0.71,Standard,2-Wheeler,RT-103,24,9,3,10,0,0,1,10.18,4.01,1.0292,1,1,367.8792,111.81,332.35,82.482,50.62,2,Cluster 2
DEL100974,Delhi_NCR,28.793693513376166,77.11804179614735,18.04,1.9,Standard,3-Wheeler,RT-122,8,6,3,6,1,0,0,7.55,2.64,0.7502,1,1,353.5038,288.59,156.25,100.0,25.13,0,Optimal
DEL100975,Mumbai,19.133611248755273,72.82451508262297,5.01,1.65,Standard,2-Wheeler,RT-124,14,9,2,11,1,1,1,8.13,4.3,1.8104,1,1,234.975,60.06,262.39,85.786,60.19,2,Cluster 2
DEL100976,Hyderabad,17.496911290599222,78.44966046679617,9.09,3.03,Standard,2-Wheeler,RT-173,6,4,1,9,0,0,0,8.93,1.92,0.42160000000000003,1,1,232.6428,109.13,115.34,100.0,32.8,0,Optimal
DEL100977,Delhi_NCR,28.62127275740737,77.25452562720382,8.57,0.18,Express,2-Wheeler,RT-126,13,1,14,16,1,1,0,3.42,4.3,1.5561999999999998,0,1,270.25440000000003,102.81,254.61,83.19,40.44,2,Cluster 2
DEL100978,Bangalore,13.127698217514125,77.47240222131302,14.19,0.54,Standard,2-Wheeler,RT-150,14,1,17,15,0,0,0,7.0,3.01,0.6262,1,0,377.5668,170.31,217.42,63.01199999999999,34.11,1,Overloaded Routes
DEL100979,Hyderabad,17.538660133071453,78.40233408864427,11.12,0.6,Standard,Van,RT-178,24,10,13,7,1,0,0,6.65,3.59,0.8122,1,1,454.4748,244.55,317.6,82.482,52.42,2,Cluster 2
DEL100980,Mumbai,19.04976375452787,72.7565739986325,23.13,3.35,Heavy,2-Wheeler,RT-168,15,7,19,17,0,0,1,6.92,4.71,1.5624,1,1,450.41880000000003,277.56,284.71,84.13399999999999,24.97,3,Cost-Heavy Routes
DEL100981,Kolkata,22.50536612724201,88.37592093492054,7.66,0.52,Express,3-Wheeler,RT-179,18,3,23,10,0,0,1,3.49,2.71,0.744,1,1,299.091,122.52,238.7,96.52399999999999,50.07,2,Cluster 2
DEL100982,Delhi_NCR,28.428088038673717,77.14376701056821,11.04,2.13,Express,Van,RT-122,7,2,15,12,0,0,1,2.05,2.68,0.9858,0,1,319.5192,242.79,149.63,100.0,37.12,0,Optimal
DEL100983,Delhi_NCR,28.863555314429213,76.87377525267546,8.77,0.61,Fragile,Van,RT-108,5,6,27,15,0,0,0,11.56,2.18,0.6386000000000001,1,1,245.6142,192.92,116.34,100.0,35.91,0,Optimal
DEL100984,Chennai,13.155776291230202,80.20241776334399,10.56,4.94,Standard,Van,RT-132,11,6,25,12,1,0,1,7.91,2.23,0.6013999999999999,1,1,332.50620000000004,232.29,166.07,100.0,40.37,0,Optimal
DEL100985,Bangalore,13.029310800083518,77.54108280929483,9.99,7.13,Express,Van,RT-134,8,7,14,12,0,0,1,3.71,2.41,0.7874,1,1,316.1574,219.79,148.47,100.0,40.57,0,Optimal
DEL100986,Chennai,12.913796905016543,80.1401156535678,5.86,1.83,Heavy,3-Wheeler,RT-149,11,5,2,8,1,0,0,9.83,1.23,0.0,1,1,157.7082,93.71,131.11,97.11399999999999,34.52,0,Optimal
DEL100987,Bangalore,12.824672180975101,77.51497634671544,16.54,1.09,Express,3-Wheeler,RT-123,20,8,7,12,0,0,1,3.83,3.02,0.7812,1,1,464.26380000000006,264.7,265.55,89.20799999999998,35.98,2,Cluster 2
DEL100988,Mumbai,19.148898723245036,73.01450718355305,6.88,0.67,Standard,2-Wheeler,RT-123,14,7,17,17,0,0,1,10.52,2.7,0.9548,1,1,252.2832,82.5,206.46,94.04599999999999,47.05,0,Optimal
DEL100989,Kolkata,22.684943989956906,88.43979700845607,6.56,0.13,Standard,2-Wheeler,RT-118,19,2,18,18,0,0,1,10.31,3.52,0.961,1,1,278.4522,78.71,275.2,92.512,54.42,2,Cluster 2
DEL100990,Kolkata,22.438651152193884,88.30121560620358,3.42,0.78,Heavy,Van,RT-138,20,1,6,12,0,0,1,6.3,3.57,1.1532,1,1,310.1358,75.31,284.85,82.6,116.16,2,Cluster 2
DEL100991,Chennai,12.973922750128988,80.1624892365994,7.52,2.65,Standard,3-Wheeler,RT-160,10,9,27,12,1,0,1,10.69,2.17,0.5518,1,1,254.4204,120.28,156.08,100.0,43.39,0,Optimal
DEL100992,Mumbai,19.081752546869378,72.9106661444639,6.82,1.91,Heavy,3-Wheeler,RT-124,8,5,21,16,0,0,0,9.01,2.09,0.8184,1,1,213.291,109.07,137.2,100.0,40.12,0,Optimal
DEL100993,Hyderabad,17.37491009130989,78.42382620555776,2.17,7.21,Express,3-Wheeler,RT-124,8,12,8,19,0,0,1,3.77,1.71,0.5022,1,1,163.3632,34.73,123.94,100.0,96.48,0,Optimal
DEL100994,Mumbai,19.222850019057738,72.9867878544959,9.26,1.26,Express,2-Wheeler,RT-126,8,11,28,10,0,1,1,3.86,3.51,1.5934,1,1,389.0718,111.11,186.91,64.546,53.87,1,Overloaded Routes
DEL100995,Delhi_NCR,28.55389791584037,77.43965191071128,22.56,2.96,Heavy,Van,RT-131,21,5,27,12,0,0,1,10.86,4.61,1.1656,1,1,676.5408,496.22,329.29,84.016,38.45,3,Cost-Heavy Routes
DEL100996,Pune,18.638203754250625,73.848022762609,3.91,1.68,Express,3-Wheeler,RT-110,17,12,2,17,1,0,1,2.73,1.97,0.31,1,0,309.98760000000004,62.57,205.05,59.236,101.63,2,Cluster 2
DEL100997,Delhi_NCR,28.577212474396525,77.15394390739537,10.44,1.8,Standard,2-Wheeler,RT-168,6,10,1,15,0,0,0,7.09,2.24,0.6758000000000001,1,1,202.23839999999998,125.31,126.34,100.0,24.83,0,Optimal
DEL100998,Ahmedabad,23.138224162506734,72.67526388662847,9.12,0.78,Express,Van,RT-132,24,4,16,8,1,0,0,3.13,3.24,0.6386000000000001,1,1,496.55580000000003,200.72,305.44,56.05,69.78,1,Overloaded Routes
DEL100999,Bangalore,12.835898786904258,77.58745576014499,15.31,1.52,Heavy,2-Wheeler,RT-118,10,2,7,15,0,0,0,11.7,2.78,0.775,1,1,295.20660000000004,183.67,177.19,100.0,24.73,0,Optimal
DEL101000,Delhi_NCR,28.676685594874886,77.15219273078608,15.95,1.59,Standard,Van,RT-115,5,5,22,9,0,0,0,9.5,2.83,1.1594,1,0,495.3,350.96,138.98,70.21,39.8,3,Cost-Heavy Routes
DEL101001,Bangalore,12.867852073777913,77.75058586990885,31.84,3.07,Standard,3-Wheeler,RT-110,12,2,24,13,1,0,1,6.62,4.04,0.8494,1,1,607.4406,509.47,237.37,94.872,24.46,3,Cost-Heavy Routes
DEL101002,Pune,18.569235195749208,74.00137251245553,12.36,7.06,Standard,2-Wheeler,RT-174,22,12,11,13,0,0,1,10.39,3.98,1.333,1,1,425.1078,148.27,315.19,77.172,44.11,1,Overloaded Routes
DEL101003,Chennai,13.193505711739789,80.28708896341642,6.24,1.0,Fragile,Van,RT-173,8,7,15,18,0,0,1,6.26,1.68,0.42779999999999996,1,1,240.552,137.23,122.69,95.934,49.44,0,Optimal
DEL101004,Kolkata,22.5537237104374,88.4136913642554,7.38,0.11,Standard,3-Wheeler,RT-168,9,11,13,12,0,0,1,10.45,2.42,0.961,1,1,222.8694,118.12,156.76,97.704,38.7,0,Optimal
DEL101005,Hyderabad,17.30612789214191,78.53577589611622,7.87,1.71,Express,2-Wheeler,RT-154,9,9,24,10,0,0,1,2.37,1.82,0.4898,1,1,187.7382,94.5,135.79,100.0,30.56,0,Optimal
DEL101006,Chennai,12.921701302295713,80.27348739762753,7.0,1.97,Standard,2-Wheeler,RT-124,19,9,2,10,1,0,1,8.55,2.95,0.8432000000000001,1,1,290.3082,84.0,255.36,100.0,53.17,2,Cluster 2
DEL101007,Kolkata,22.48035935626389,88.24114295505258,25.66,0.46,Standard,Van,RT-176,14,11,14,18,0,0,1,8.48,4.46,1.2027999999999999,1,1,739.8066,564.55,268.15,64.31,36.96,3,Cost-Heavy Routes
DEL101008,Mumbai,18.924378020564333,72.75059764056572,15.52,3.57,Express,2-Wheeler,RT-133,12,6,24,9,1,0,0,3.86,2.32,0.46499999999999997,1,1,299.9022,186.24,177.21,100.0,24.77,0,Optimal
DEL101009,Bangalore,13.051558866248737,77.70634036717043,3.17,10.49,Standard,Van,RT-111,11,1,6,12,0,0,1,11.26,2.36,0.868,1,1,272.727,69.64,170.61,90.506,110.46,0,Optimal
DEL101010,Mumbai,19.08172000746097,72.79840884031661,14.12,7.29,Express,2-Wheeler,RT-120,16,6,9,9,0,0,0,3.99,3.29,0.8494,1,1,396.552,169.46,243.21,95.10799999999999,36.0,2,Cluster 2
DEL101011,Ahmedabad,22.966710867502137,72.50382579328746,5.15,0.55,Heavy,3-Wheeler,RT-128,15,5,28,17,0,0,1,9.48,2.51,0.744,1,1,247.62660000000002,82.44,207.84,100.0,61.61,0,Optimal
DEL101012,Pune,18.441437044241304,74.01725666049494,15.86,5.21,Heavy,Van,RT-150,17,4,7,13,0,0,1,9.97,3.51,0.8555999999999999,1,1,505.2060000000001,348.96,258.72,94.39999999999999,40.83,3,Cost-Heavy Routes
DEL101013,Delhi_NCR,28.52076842085084,77.04798992905205,19.64,3.05,Standard,2-Wheeler,RT-122,19,12,18,11,1,1,1,7.8,5.54,2.0646,1,1,438.50039999999996,235.72,345.88,81.302,28.62,3,Cost-Heavy Routes
DEL101014,Chennai,12.892138193792533,80.15559032618704,9.23,1.51,Heavy,3-Wheeler,RT-132,21,6,24,11,0,0,1,8.6,2.7,0.5952,1,1,341.5932,147.62,262.54,91.096,47.47,2,Cluster 2
DEL101015,Pune,18.52980614269505,73.9323258049287,7.33,1.94,Express,Van,RT-107,22,6,9,18,0,0,1,2.22,4.27,1.3206,0,1,399.75780000000003,161.2,325.28,77.64399999999999,69.95,1,Overloaded Routes
DEL101016,Delhi_NCR,28.522676157083104,76.84041251145759,23.45,4.74,Heavy,Van,RT-141,12,6,23,14,1,0,0,11.91,3.64,1.0726,1,1,614.9208,515.89,223.54,88.382,33.62,3,Cost-Heavy Routes
DEL101017,Hyderabad,17.38686150419459,78.38197117982422,6.72,1.64,Standard,3-Wheeler,RT-176,10,2,4,16,1,0,0,6.21,2.2,0.4898,1,1,194.2746,107.5,157.17,100.0,37.07,0,Optimal
DEL101018,Pune,18.454888480807448,74.03795884081403,6.27,1.17,Express,3-Wheeler,RT-168,15,7,9,18,0,0,1,3.29,2.68,0.8308000000000001,1,1,247.1352,100.25,213.86,92.03999999999999,50.57,2,Cluster 2
DEL101019,Delhi_NCR,28.708150242962862,77.18981491022046,5.59,1.7,Fragile,Van,RT-140,13,4,4,18,1,0,1,8.57,2.84,1.1098000000000001,1,1,407.81520000000006,122.9,203.37,63.129999999999995,93.59,1,Overloaded Routes
DEL101020,Chennai,13.016310041409328,80.20723608335753,10.14,2.16,Heavy,Van,RT-173,9,12,12,11,0,0,1,9.96,2.63,0.806,1,1,299.5122,222.98,164.18,97.94,37.89,0,Optimal
DEL101021,Mumbai,19.093407251727136,72.95892894211083,12.33,0.52,Standard,Van,RT-162,11,9,4,19,0,0,1,8.32,3.06,1.054,1,1,376.15500000000003,271.36,195.13,92.276,39.1,0,Optimal
DEL101022,Pune,18.575536524045457,73.80150817231163,18.17,5.78,Standard,2-Wheeler,RT-113,19,10,25,6,0,0,0,12.0,2.7,0.1984,1,1,388.1202,217.98,246.5,89.562,27.39,2,Cluster 2
DEL101023,Ahmedabad,23.050022550415324,72.58239161900683,14.49,2.8,Standard,Van,RT-161,8,2,24,11,0,0,1,7.17,2.6,0.6262,1,0,523.1616,318.82,154.98,84.016,46.28,3,Cost-Heavy Routes
DEL101024,Pune,18.617631741567344,73.93942567636552,14.36,2.51,Standard,2-Wheeler,RT-174,23,5,20,18,0,0,1,6.05,4.09,0.992,1,0,537.2094000000001,172.3,327.22,45.312,47.97,1,Overloaded Routes
DEL101025,Bangalore,12.986376423245595,77.49038812476262,21.33,0.26,Standard,2-Wheeler,RT-145,17,4,14,10,0,0,1,7.14,4.86,1.4942,1,1,458.87399999999997,255.9,306.17,91.80399999999999,27.59,3,Cost-Heavy Routes
DEL101026,Kolkata,22.611973261263195,88.24102136698808,5.41,2.32,Standard,2-Wheeler,RT-166,5,9,24,10,0,0,1,11.32,1.99,0.7626,1,1,151.24200000000002,64.88,109.66,100.0,35.86,0,Optimal
DEL101027,Kolkata,22.518022301448013,88.24999468768502,3.74,0.32,Heavy,2-Wheeler,RT-152,5,4,24,11,1,0,1,6.87,1.58,0.6324,1,1,126.89040000000001,44.85,95.36,100.0,43.53,0,Optimal
DEL101028,Mumbai,19.161433141160966,72.81187563415085,14.9,0.2,Standard,2-Wheeler,RT-151,18,8,7,15,1,0,0,8.87,3.59,0.8617999999999999,1,1,384.1188,178.8,269.8,91.80399999999999,33.05,2,Cluster 2
DEL101029,Kolkata,22.537150780615807,88.51348617216657,9.85,1.87,Express,2-Wheeler,RT-106,13,8,26,12,1,0,1,3.14,2.91,1.023,1,1,279.8796,118.18,205.94,97.35,36.44,0,Optimal
DEL101030,Delhi_NCR,28.502158191699483,77.15546354477114,18.2,1.29,Standard,2-Wheeler,RT-153,16,6,13,16,0,0,0,9.99,3.97,0.992,1,1,395.68620000000004,218.43,267.02,91.096,27.87,3,Cost-Heavy Routes
